siteID,year,a0c0,ac0,a0n0,an0,bc0,bn0,soilresp,biomassC,C_into_A0,net_C_into_A0,net_prim_prodC,biomassN,N_into_A0,net_N_into_A0,net_prim_prodN,avail_n
1274,10,2.4509532,152.93877,0.07654606,13.056182,8.510883,0.1688734,11.107789,0.0,12.110733,0.0,0.0,0.0,0.14939009,0.009550393,0.0,0.25800487
1274,20,3.8524375,151.02138,0.07539493,12.845399,12.463055,0.26446024,15.48782,0.0,14.249026,0.0,0.0,0.0,0.1455843,0.010921645,0.0,0.2694261
1274,30,7.9440784,151.04678,0.09107958,12.554326,15.969142,0.34096348,20.221663,0.0,22.389273,0.0,0.0,0.0,0.16314831,0.005983515,0.0,0.243467
1274,40,8.830145,153.07448,0.091445744,12.260957,19.251793,0.40668538,22.592274,0.0,27.209187,0.0,0.0,0.0,0.17337401,0.0062010884,0.0,0.24805938
1274,50,8.442631,155.69675,0.08604825,12.041811,22.665197,0.47740337,22.792543,0.0,20.936188,0.0,0.0,0.0,0.15173286,0.0067125573,0.0,0.25773638
1274,60,10.117003,159.07487,0.088925764,11.889534,26.061914,0.5476984,26.219566,0.0,24.730593,0.0,0.0,0.0,0.15851802,0.007316917,0.0,0.25834924
1274,70,12.11199,163.93178,0.09777986,11.820701,29.492098,0.61756945,26.270573,0.0,27.355087,0.0,0.0,0.0,0.16263086,0.0066180783,0.0,0.24123473
1274,80,11.871588,165.51138,0.09625513,11.628597,32.830406,0.68342716,28.628242,0.0,25.602402,0.0,0.0,0.0,0.16181993,0.006941095,0.0,0.25289568
1274,90,13.296128,165.62254,0.09369152,11.411989,36.229233,0.75017613,31.079227,0.0,28.167732,0.0,0.0,0.0,0.15967466,0.0070463615,0.0,0.24590966
1274,100,16.15042,166.47324,0.09791968,11.305221,39.747475,0.82339215,37.41241,0.0,39.872646,0.0,0.0,0.0,0.18542007,0.007630646,0.0,0.2512263
1274,110,9.483512,164.49594,0.0812052,11.117064,43.267727,0.89795333,26.047855,0.0,20.908329,0.0,0.0,0.0,0.1413185,0.006805524,0.0,0.25228518
1274,120,15.322478,169.17848,0.09870917,11.127222,46.638947,0.9659491,34.135056,0.0,27.80087,0.0,0.0,0.0,0.15816984,0.0069986926,0.0,0.23997301
1274,130,12.200165,172.29817,0.088355206,11.124182,50.109493,1.0371968,29.931541,0.0,27.239843,0.0,0.0,0.0,0.15321827,0.007101886,0.0,0.24811102
1274,140,11.639997,172.47346,0.09050584,10.978356,53.404495,1.1009156,30.373283,0.0,26.94809,0.0,0.0,0.0,0.15947342,0.0062410864,0.0,0.25196508
1274,150,15.845498,173.51056,0.10291514,10.86461,56.592754,1.1612642,33.809258,0.0,33.80981,0.0,0.0,0.0,0.17360601,0.005475065,0.0,0.23608314
1274,160,18.300516,174.73055,0.10320578,10.791082,59.91306,1.2257432,42.81169,0.0,43.233234,0.0,0.0,0.0,0.19107813,0.0070998236,0.0,0.2507748
1274,170,14.821066,176.98589,0.09692404,10.815535,63.255856,1.293595,33.047447,0.0,33.04404,0.0,0.0,0.0,0.16756552,0.0072274166,0.0,0.24212137
1274,180,15.955658,176.15575,0.09937574,10.755816,66.62009,1.3632461,35.578537,0.0,42.181393,0.0,0.0,0.0,0.18985644,0.0066208276,0.0,0.24169055
1274,190,12.650553,173.23882,0.09111848,10.598658,69.89107,1.4295913,29.418764,0.0,35.512257,0.0,0.0,0.0,0.17698129,0.0064540254,0.0,0.23947406
1274,200,16.894041,171.94763,0.09948938,10.5082245,73.16141,1.497676,40.3512,0.0,36.315937,0.0,0.0,0.0,0.17355546,0.0065597417,0.0,0.24588081
1274,210,23.386541,178.161,0.116763815,10.689675,76.47845,1.5671988,50.81631,0.0,57.40633,0.0,0.0,0.0,0.2230675,0.0071325884,0.0,0.24688067
