siteID,year,a0c0,ac0,a0n0,an0,bc0,bn0,soilresp,biomassC,C_into_A0,net_C_into_A0,net_prim_prodC,biomassN,N_into_A0,net_N_into_A0,net_prim_prodN,avail_n
690,10,2.6277704,31.476175,0.10138123,1.8407393,3.212646,0.003813542,1.9117304,0.0,2.9655812,0.0,0.0,0.0,0.052570615,0.0,0.0,0.03464893
690,20,3.190818,42.61056,0.1071677,1.8476466,3.3974059,0.003813542,2.181776,0.0,3.3208036,0.0,0.0,0.0,0.04910369,0.0,0.0,0.038291715
690,30,3.8502162,52.618416,0.107271455,1.8564262,3.6370835,0.003813542,2.9465551,0.0,4.429723,0.0,0.0,0.0,0.055854544,0.0,0.0,0.04007937
690,40,4.1848836,61.33465,0.10813548,1.8656983,3.9216714,0.003813542,2.7772534,0.0,3.6155252,0.0,0.0,0.0,0.04712598,0.0,0.0,0.03475056
690,50,5.0833774,69.22284,0.11247063,1.8702853,4.247398,0.003813542,3.4115152,0.0,5.252273,0.0,0.0,0.0,0.05598543,0.0,0.0,0.036528
690,60,4.593529,76.3654,0.111809,1.8821975,4.6105275,0.003813542,3.1785815,0.0,4.316403,0.0,0.0,0.0,0.05397831,0.0,0.0,0.03461709
690,70,5.164002,82.6527,0.10630472,1.8898394,5.0085344,0.003813542,3.6520782,0.0,4.425822,0.0,0.0,0.0,0.050871115,0.0,0.0,0.040278595
690,80,4.4294434,88.27184,0.10402853,1.9052455,5.4384327,0.003813542,3.1368945,0.0,3.5158262,0.0,0.0,0.0,0.04653361,0.0,0.0,0.038319807
690,90,4.467905,93.21144,0.1016242,1.9185545,5.888813,0.003813542,3.170157,0.0,3.9298887,0.0,0.0,0.0,0.0479341,0.0,0.0,0.036713026
690,100,4.30609,97.27708,0.101329386,1.9262334,6.369014,0.003813542,3.462389,0.0,3.8494968,0.0,0.0,0.0,0.048881467,0.0,0.0,0.04121075
690,110,4.938481,100.95076,0.1002233,1.9353719,6.871309,0.003813542,3.817625,0.0,3.5418937,0.0,0.0,0.0,0.045229595,0.0,0.0,0.043198183
