num_gpus,sites_per_gpu,total_sites,grid_height,grid_width,num_gaps,maxtrees,num_ticks,model_creation_time,load_globals_time,partitioning_time,site_init_time,connectivity_time,register_arrays_time,gpu_setup_time,first_tick_time,steady_state_time,mean_tick_time,simulation_time,total_edges,mean_gpu_compute,mean_gpu_sync,mean_data_prep,mean_kernel_args_build,mean_write_back,mean_mpi_gpu_pack,mean_mpi_gpu_sync_pack,mean_mpi_exchange,mean_mpi_wait_time,mean_mpi_gpu_unpack,mean_gpu_execution,mean_mpi_total,mean_total,gpu_execution_fraction,mpi_fraction
8,256,2048,4,512,200,500,1000,0.02808833122253418,1.601243257522583,0.0002009868621826172,230.63508415222168,0.5435581207275391,1.5020370483398438e-05,25.667685508728027,282.7278645038605,95.11277079582214,0.09520797877459675,377.85632514953613,16384,0.0005703390062272967,0.09456054059354153,5.594125619760385e-06,1.4067412138701201e-05,1.5784550954152394e-05,5.885268802996035e-07,0.0,0.0,0.0,4.882838491264645e-07,0.09513087959976883,1.076810729426068e-06,0.09520797877459675,0.9991902025878477,1.1310089167793373e-05
16,128,2048,4,512,200,500,1000,0.027829647064208984,1.6007380485534668,0.0002002716064453125,116.8130578994751,1.9276225566864014,1.5020370483398438e-05,13.087090492248535,139.61537051200867,56.15179109573364,0.05620799909482847,195.78314900398254,16384,0.0005683278416966772,0.05556121173205676,5.351172553168402e-06,1.4107267897169631e-05,1.600650218394664e-05,5.176522068910532e-07,0.0,0.0,0.0,4.525365376913989e-07,0.05612953957375344,9.701887445824521e-07,0.05620799909482847,0.9986041217915859,1.7260688161940214e-05
32,64,2048,4,512,200,500,1000,0.030165433883666992,1.610081672668457,0.0001957416534423828,60.11285853385925,1.3307321071624756,1.6689300537109375e-05,6.730574607849121,73.88615417480469,33.803813457489014,0.03383765110859761,107.70630764961243,16384,0.0005727492056570731,0.03318492643110029,5.380050078765289e-06,1.392326316795311e-05,1.6406491712048962e-05,5.473296071316028e-07,0.0,0.0,0.0,4.4250128057983903e-07,0.03375767563675736,9.898308877114418e-07,0.03383765110859761,0.9976364945786698,2.925235219592241e-05
64,32,2048,4,512,200,500,1000,0.08151817321777344,1.6176304817199707,0.00020265579223632812,27.879621982574463,1.6872007846832275,1.9311904907226562e-05,5.407189846038818,43.28865051269531,26.22970938682556,0.02625596535217774,69.53308033943176,16384,0.0005577426772933823,0.025626472524694494,4.871710165365561e-06,1.3652864519182268e-05,1.4996504759764647e-05,4.6853915796623573e-07,0.0,0.0,0.0,4.256060263058087e-07,0.026184215201987875,8.941451842720444e-07,0.02625596535217774,0.9972672819594532,3.405493465117943e-05
128,16,2048,4,512,200,500,1000,0.022874116897583008,1.5946018695831299,0.00021004676818847656,14.551166534423828,0.1773817539215088,1.5974044799804688e-05,2.0190906524658203,22.579663276672363,22.29913830757141,0.02232145976733875,44.8957405090332,16384,0.000574432216487728,0.02166726663186624,5.3492632952777e-06,1.4408453329428061e-05,1.6664002870057556e-05,5.568264870791584e-07,0.0,0.0,0.0,4.599969069640319e-07,0.022241698848353968,1.0168233940431903e-06,0.02232145976733875,0.9964267158234207,4.5553624388447415e-05
256,8,2048,4,512,200,500,1000,0.030555248260498047,1.6308321952819824,0.00023865699768066406,6.934826612472534,0.31317615509033203,1.3828277587890625e-05,1.1766393184661865,14.93724513053894,20.129087448120117,0.020149236684804922,35.08143329620361,16384,0.0005729098219771285,0.019503765039377147,4.989606840116484e-06,1.3577448832499491e-05,1.5101275286516986e-05,4.978399272556897e-07,0.0,0.0,0.0,4.2572139284095247e-07,0.020076674861354275,9.235613200966422e-07,0.020149236684804922,0.9963987805302139,4.58360450345558e-05
512,4,2048,4,512,200,500,1000,0.03703737258911133,1.5951488018035889,0.0002167224884033203,3.4459643363952637,0.16821789741516113,1.3828277587890625e-05,1.039358139038086,11.599756956100464,18.930756330490112,0.01894970603652664,30.546698808670044,16384,0.0005816196178172802,0.01828549836610292,5.734933389199746e-06,1.4851401160071205e-05,1.6912206395848973e-05,5.600466117919147e-07,0.0,0.0,0.0,4.815839667309511e-07,0.018867117983920198,1.0416305785228659e-06,0.01894970603652664,0.9956417238110582,5.49681655491153e-05
