siteID,year,genus,<0,0-8,8-28,-48,-68,-88,>88,max_diam,max_hgt,leaf_area_ind,basal_area,total_biomC,pl_biomC_std,total_biomN,pl_biomN_std
83,10,Abies',0,34,2,0,0,0,0,10.747843742370605,8.140759468078613,35.18875939071178,0.10551112973194474,159.05377301216126,1247.4555463767122,0.0008617349061194106,6.461057117843824
83,10,Acer',0,123,22,0,0,0,0,11.55959415435791,6.32406759262085,166.0344103999624,0.4919829247184058,685.7446396614612,2465.411286500037,0.003914034557763952,13.688298971219872
83,10,Aesculus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10,Ailanthus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10,Alnus',0,801,166,0,0,0,0,10.437663078308105,8.546212196350098,801.8102873486313,2.621092369707412,3440.679694603048,4949.504589358741,0.019188459391468328,27.013292563148678
83,10,Amelanchier',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10,Arbutus',0,7,5,0,0,0,0,9.898844718933105,8.21279525756836,23.4041615486145,0.06939840955527746,167.25191064834596,1779.0748544261828,0.0007097310211633647,7.4566096347291495
83,10,Asimina',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10,Betula',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10,Calocedrus',0,15,10,0,0,0,0,9.405969619750977,6.582869052886963,36.064571298360825,0.106391454329067,148.2761081779003,1141.6138877562773,0.0008504351635693263,6.4528648402870115
83,10,Carpinus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10,Carya',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10,Castanea',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10,Catalpa',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10,Celtis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10,Cercis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10,Cercocarpus',0,15,5,0,0,0,0,12.05886173248291,5.628560543060303,22.669668239355087,0.07193243529615727,167.0592521607876,2034.6186912696683,0.0006986935483136521,8.311876926503771
