siteID,year,a0c0,ac0,a0n0,an0,bc0,bn0,soilresp,biomassC,C_into_A0,net_C_into_A0,net_prim_prodC,biomassN,N_into_A0,net_N_into_A0,net_prim_prodN,avail_n
83,10,5.140709,63.55142,0.17250755,4.116052,3.5066228,0.00913673,3.3652139,0.0,5.0996027,0.0,0.0,0.0,0.08296445,0.0,0.0,0.060363352
83,20,7.406802,79.796715,0.18505847,4.11087,3.9102125,0.00913673,4.3726068,0.0,6.449865,0.0,0.0,0.0,0.0836863,0.0,0.0,0.061482113
83,30,8.087587,93.924164,0.18068716,4.110833,4.3961945,0.00913673,5.2166643,0.0,6.471685,0.0,0.0,0.0,0.08064107,0.0,0.0,0.06549297
83,40,8.802067,106.56249,0.17651947,4.111105,4.9675713,0.00913673,5.750678,0.0,6.715593,0.0,0.0,0.0,0.078412354,0.0,0.0,0.06832634
83,50,9.184184,117.23048,0.16893034,4.1064224,5.5986094,0.00913673,6.3847,0.0,8.007333,0.0,0.0,0.0,0.081751235,0.0,0.0,0.069190204
83,60,12.213288,126.29684,0.17847502,4.0928025,6.2752023,0.00913673,7.460732,0.0,9.407716,0.0,0.0,0.0,0.081728175,0.0,0.0,0.06413463
83,70,11.766512,134.0356,0.16481094,4.10731,7.0071,0.00913673,7.4540653,0.0,5.9082546,0.0,0.0,0.0,0.06767718,0.0,0.0,0.06831682
83,80,10.717027,139.90945,0.15760079,4.092392,7.776863,0.00913673,6.9080462,0.0,7.859961,0.0,0.0,0.0,0.072734736,0.0,0.0,0.06512913
83,90,12.303383,144.11679,0.16014935,4.0694876,8.566477,0.00913673,7.4838796,0.0,8.844539,0.0,0.0,0.0,0.07437974,0.0,0.0,0.065170124
83,100,11.1503525,147.34868,0.14879479,4.043435,9.377096,0.00913673,7.3023252,0.0,7.621674,0.0,0.0,0.0,0.06827086,0.0,0.0,0.0679237
83,110,13.211032,149.94113,0.14871727,4.018143,10.203544,0.00913673,8.029961,0.0,6.518044,0.0,0.0,0.0,0.061628506,0.0,0.0,0.068131655
83,120,12.196987,151.77208,0.14291854,3.9976246,11.035105,0.00913673,7.114259,0.0,5.13623,0.0,0.0,0.0,0.056675337,0.0,0.0,0.063324556
83,130,14.887055,153.01657,0.14387743,3.9750614,11.870913,0.00913673,8.932135,0.0,9.390161,0.0,0.0,0.0,0.06293386,0.0,0.0,0.06680919
83,140,10.753485,153.09833,0.13302015,3.936783,12.723934,0.00913673,6.9615817,0.0,7.016501,0.0,0.0,0.0,0.06272596,0.0,0.0,0.06597411
83,150,10.603237,152.54051,0.12242435,3.8952272,13.574097,0.00913673,7.1816816,0.0,5.849944,0.0,0.0,0.0,0.051792763,0.0,0.0,0.06525655
83,160,11.855687,151.90225,0.12594995,3.8609273,14.419124,0.00913673,7.3124924,0.0,6.03293,0.0,0.0,0.0,0.054249387,0.0,0.0,0.06506844
83,170,12.107165,151.03488,0.12217883,3.8172953,15.246762,0.00913673,7.878733,0.0,6.0665274,0.0,0.0,0.0,0.052616667,0.0,0.0,0.064211614
83,180,17.812431,150.18272,0.13137372,3.791729,16.06833,0.009401893,10.316647,0.0,12.24784,0.0,0.0,0.0,0.06446614,0.0,0.0,0.06386341
83,190,17.178865,149.00008,0.1292397,3.7578404,16.899038,0.010235714,9.120444,0.0,6.68393,0.0,0.0,0.0,0.046462733,2.071634e-06,0.0,0.061447676
83,200,12.132718,147.54128,0.115404576,3.7174268,17.728268,0.011519924,7.340107,0.0,7.654078,0.0,0.0,0.0,0.053498603,0.00011965297,0.0,0.06157183
83,210,21.072453,147.13824,0.1365571,3.7226567,18.561354,0.014043629,10.715476,0.0,8.722029,0.0,0.0,0.0,0.052600697,0.00032885373,0.0,0.062048253
83,220,16.247383,146.06822,0.12097196,3.7023401,19.403502,0.016622989,9.677416,0.0,10.372042,0.0,0.0,0.0,0.058868542,0.0002923794,0.0,0.065234184
83,230,18.8511,145.74486,0.12768574,3.7107282,20.24413,0.019511653,10.585888,0.0,8.504773,0.0,0.0,0.0,0.05437733,0.00022774562,0.0,0.063104875
83,240,20.81681,146.0981,0.13051558,3.7382586,21.080418,0.02192988,11.4578285,0.0,13.327141,0.0,0.0,0.0,0.061612453,0.00021201522,0.0,0.065292105
83,250,22.896767,144.61981,0.13650769,3.6958513,21.907589,0.024597399,13.01683,0.0,24.166363,0.0,0.0,0.0,0.09018898,0.0003155891,0.0,0.06508197
83,260,22.531416,144.71204,0.13295998,3.720296,22.746948,0.028004339,12.189813,0.0,9.913113,0.0,0.0,0.0,0.053380165,0.00038911626,0.0,0.06308871
83,270,16.842564,144.8537,0.118910566,3.7375793,23.588787,0.031703774,9.55741,0.0,6.2692003,0.0,0.0,0.0,0.04497165,0.0003608413,0.0,0.062450785
83,280,19.769,145.32086,0.12891608,3.7777965,24.430492,0.03592234,10.852908,0.0,9.257429,0.0,0.0,0.0,0.055073842,0.00041229912,0.0,0.061649777
83,290,20.679491,144.59511,0.12868361,3.7682765,25.270445,0.03954131,11.437467,0.0,12.558396,0.0,0.0,0.0,0.05778078,0.00035910608,0.0,0.06731126
83,300,19.573383,144.16547,0.12313008,3.7725775,26.10673,0.04340274,11.157471,0.0,9.548757,0.0,0.0,0.0,0.05276765,0.00042558796,0.0,0.062162094
83,310,17.507257,143.25714,0.122350566,3.7586124,26.93924,0.04803915,9.381392,0.0,11.589828,0.0,0.0,0.0,0.059851862,0.00046779143,0.0,0.06332789
83,320,14.866324,142.86311,0.11156303,3.7652254,27.774181,0.052349217,8.91712,0.0,6.5666203,0.0,0.0,0.0,0.045272578,0.00038366913,0.0,0.063899904
83,330,20.295456,142.86134,0.1289321,3.7702487,28.596321,0.05680909,10.670472,0.0,6.7746034,0.0,0.0,0.0,0.044345893,0.00044762084,0.0,0.062307
83,340,24.345629,141.89738,0.13219781,3.755277,29.425539,0.061259605,13.53415,0.0,13.412599,0.0,0.0,0.0,0.059328318,0.00039562807,0.0,0.06250026
83,350,19.385828,140.97913,0.12063364,3.7360601,30.250345,0.06616616,10.975149,0.0,4.374706,0.0,0.0,0.0,0.037148975,0.00049926265,0.0,0.065074556
83,360,17.912655,139.31987,0.11354623,3.7041476,31.080784,0.07137264,10.469925,0.0,8.819306,0.0,0.0,0.0,0.04811328,0.00058749097,0.0,0.06403747
83,370,23.462233,138.05742,0.1309323,3.6847098,31.905672,0.076953076,11.796243,0.0,12.465005,0.0,0.0,0.0,0.06036439,0.0006329462,0.0,0.06023448
83,380,34.458984,138.14735,0.14998764,3.713362,32.73485,0.08336228,17.513197,0.0,17.876163,0.0,0.0,0.0,0.06671933,0.0007090312,0.0,0.06541253
83,390,30.753485,139.71327,0.14607266,3.785665,33.56438,0.08973407,15.184945,0.0,14.216385,0.0,0.0,0.0,0.06113872,0.00063210615,0.0,0.06406468
83,400,19.624477,141.02556,0.11998174,3.8481054,34.39448,0.09547941,10.615029,0.0,7.0802717,0.0,0.0,0.0,0.043397717,0.0005162265,0.0,0.063549176
83,410,29.851072,141.28082,0.14599839,3.8773599,35.2295,0.101265304,15.534686,0.0,27.806538,0.0,0.0,0.0,0.096717544,0.00065750035,0.0,0.06722339
83,420,14.834168,140.89105,0.10679466,3.876864,36.068756,0.10728931,9.151706,0.0,4.979393,0.0,0.0,0.0,0.041107852,0.0005499229,0.0,0.06561482
83,430,15.271971,138.95914,0.10579985,3.8276427,36.89912,0.11343153,9.305245,0.0,9.926877,0.0,0.0,0.0,0.050611634,0.0006350693,0.0,0.06532928
83,440,18.136118,138.09192,0.116291925,3.808224,37.720005,0.11991757,9.495363,0.0,6.0688167,0.0,0.0,0.0,0.043414336,0.0006695382,0.0,0.061538387
83,450,39.956123,139.39023,0.16311036,3.8717666,38.543015,0.12705179,19.912176,0.0,15.501989,0.0,0.0,0.0,0.058400013,0.0007322677,0.0,0.067150585
83,460,20.701624,139.03339,0.11923778,3.8762612,39.360992,0.13334084,10.915648,0.0,5.68748,0.0,0.0,0.0,0.04086171,0.00064975175,0.0,0.0644455
83,470,18.004257,138.37729,0.11340918,3.8702114,40.181362,0.13989113,9.947197,0.0,12.880136,0.0,0.0,0.0,0.057893056,0.0007203091,0.0,0.06567103
83,480,25.234665,137.61877,0.13262534,3.849226,40.996243,0.14707924,12.230336,0.0,11.383854,0.0,0.0,0.0,0.052160516,0.0007610105,0.0,0.06496188
