siteID,year,rain,pet,aet,grow,degd,dryd_upper,dryd_base,flood_d
124,680,1049.4106,66.29725,66.29725,151.0,1139.2444,0.0,0.0,2.4172184
124,690,968.1345,63.415302,63.415302,153.0,992.9386,0.0,0.0,2.3856208
124,700,968.1379,68.26502,68.26502,162.0,1197.418,0.0,0.0,2.2530863
124,710,1030.071,71.233215,71.233215,177.0,1203.9855,0.0,0.0,2.062147
124,720,1080.2296,67.9432,67.9432,169.0,1021.9292,0.0,0.0,2.1360946
124,730,977.6646,70.24988,70.24988,181.0,1121.2521,0.0,0.0,2.0165746
124,740,936.70105,69.8235,69.8235,169.0,1110.3043,0.0,0.0,2.1597633
124,750,909.47015,68.845215,68.845215,171.0,1069.8219,0.0,0.0,2.0584795
124,760,981.3941,70.42719,70.42719,171.0,1223.891,0.0,0.0,2.134503
124,770,1027.4519,65.34514,65.34514,160.0,1145.3207,0.0,0.0,2.28125
124,780,1035.371,67.68268,67.68268,166.0,1057.1104,0.0,0.0,2.1385543
124,790,1101.6967,69.31557,69.31557,167.0,1096.4249,0.0,0.0,2.1856287
124,800,1095.0171,64.928185,64.928185,169.0,1110.464,0.0,0.0,2.118343
124,810,964.2127,69.170845,69.170845,169.0,1229.987,0.0,0.0,2.1597633
124,820,1047.9003,73.06327,73.06327,183.0,1327.0247,0.0,0.0,1.9945356
124,830,1016.3238,65.08194,65.08194,154.0,1167.2542,0.0,0.0,2.3701298
124,840,961.9879,67.10094,67.10094,163.0,1161.2777,0.0,0.0,2.2392638
124,850,1075.1301,70.19285,70.19285,174.0,1157.2542,0.0,0.0,1.9597701
124,860,1063.4719,67.88525,67.88525,173.0,1002.0891,0.0,0.0,2.1098266
124,870,920.86475,69.34389,69.34389,164.0,1178.0477,0.0,0.0,2.2256098
124,880,1075.0249,66.762825,66.762825,155.0,1080.4023,0.0,0.0,2.3032258
124,890,1071.8256,67.816826,67.816826,156.0,1108.6362,0.0,0.0,2.3397436
124,900,1004.1214,67.330956,67.330956,160.0,1214.8981,0.0,0.0,2.28125
124,910,887.96985,67.76853,67.76853,163.0,1158.761,0.0,0.0,2.2392638
124,920,1004.1376,71.24824,71.24824,177.0,1287.0569,0.0,0.0,2.062147
124,930,1058.148,66.04559,66.04559,158.0,992.04767,0.0,0.0,2.3101265
124,940,1053.7098,70.987236,70.987236,178.0,1264.3167,0.0,0.0,2.050562
124,950,1070.2311,68.38039,68.38039,159.0,1214.8479,0.0,0.0,2.2264152
124,960,979.35455,63.611614,63.611614,159.0,1057.3489,0.0,0.0,2.2955976
124,970,1002.62854,65.674866,65.674866,159.0,1143.6354,0.0,0.0,2.2955976
124,980,960.0,71.635414,71.635414,169.0,1259.3514,0.0,0.0,2.142012
124,990,1083.6625,69.58581,69.58581,173.0,1182.3622,0.0,0.0,2.1098266
124,1000,914.52905,68.79748,68.79748,174.0,1088.9572,0.0,0.0,2.097701
