siteID,year,rain,pet,aet,grow,degd,dryd_upper,dryd_base,flood_d
1313,10,1461.3624,137.0572,137.0572,365.0,5222.0913,0.0,0.0,0.9917808
1313,20,1473.3114,138.62567,138.62567,365.0,5317.5874,0.0,0.0,0.9890411
1313,30,1653.5808,139.45616,139.45616,365.0,5287.105,0.0,0.0,1.0
1313,40,1437.8293,135.66498,135.66498,365.0,5029.3267,0.0,0.0,1.0
1313,50,1475.5376,138.54092,138.54092,365.0,5267.305,0.0,0.0,1.0
1313,60,1373.0865,138.22343,138.22343,365.0,5257.9404,0.0,0.0,1.0
1313,70,1408.5686,136.77812,136.77812,365.0,5101.433,0.0,0.0,1.0
1313,80,1540.4751,137.5699,137.5699,365.0,5190.3223,0.0,0.0,1.0
1313,90,1537.5854,137.1071,137.1071,365.0,5089.378,0.0,0.0,1.0
1313,100,1559.5206,136.18118,136.18118,365.0,4997.666,0.0,0.0,1.0
1313,110,1694.9368,141.13248,141.13248,365.0,5399.6353,0.0,0.0,1.0
1313,120,1469.6293,141.49866,141.49866,365.0,5429.431,0.0,0.0,1.0
1313,130,1487.1184,141.04926,141.04926,365.0,5403.303,0.0,0.0,1.0
1313,140,1548.3666,136.69696,136.69696,365.0,5220.236,0.0,0.0,1.0
1313,150,1385.5732,135.41273,135.41273,365.0,4967.913,0.0,0.0,1.0
1313,160,1438.7277,141.67426,141.67426,365.0,5345.7114,0.0,0.0,1.0
1313,170,1470.8375,141.25565,141.25565,365.0,5253.1895,0.0,0.0,1.0
1313,180,1568.7147,137.71713,137.71713,365.0,5151.5337,0.0,0.0,1.0
1313,190,1481.164,138.13751,138.13751,365.0,5244.928,0.0,0.0,1.0
1313,200,1579.0765,138.82335,138.82335,365.0,5388.0283,0.0,0.0,1.0
1313,210,1535.1597,137.36057,137.36057,365.0,5105.8394,0.0,0.0,1.0
1313,220,1539.5073,137.59538,137.59538,365.0,5194.3335,0.0,0.0,1.0
1313,230,1436.6826,136.46819,136.46819,365.0,5225.5107,0.0,0.0,1.0
