siteID,year,genus,<0,0-8,8-28,-48,-68,-88,>88,max_diam,max_hgt,leaf_area_ind,basal_area,total_biomC,pl_biomC_std,total_biomN,pl_biomN_std
1313,10,Abies',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Acer',0,1750,223,0,0,0,0,11.431077003479004,8.616292953491211,901.332184242061,4.869631034136016,5922.473298691362,15952.527412314712,0.026136229190728593,67.40156676249585
1313,10,Aesculus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Ailanthus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Alnus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Amelanchier',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Arbutus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Asimina',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Betula',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Calocedrus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Carpinus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Carya',0,92,2,0,0,0,0,8.838260650634766,8.513582229614258,29.95499193668365,0.12941672010255678,185.1199845838547,2987.4450843913473,0.0008425964904427618,12.764287024346974
1313,10,Castanea',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Catalpa',0,134,28,0,0,0,0,10.410595893859863,4.739962577819824,99.67149771844284,0.4863379226373109,430.353688082099,4193.916685372204,0.0023911680950610818,22.33916112501965
1313,10,Celtis',0,0,15,0,0,0,0,9.701421737670898,6.804945468902588,24.6158794134478,0.1097513958039771,158.23157142162324,2575.671042439236,0.0007059849795699116,11.489014933645974
1313,10,Cercis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Cercocarpus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Chamaecyparis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Chilopsis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Chrysolepis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Cladrastis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Comus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Cornus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Crataegus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Cupressus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Diospyros',0,39,0,0,0,0,0,7.142692565917969,4.691483497619629,11.027240130720257,0.15659156043096312,183.2922159075737,4098.538545159014,0.0005660593026876449,12.657470801056991
1313,10,Elaeagnus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Fagus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Fraxinus',0,3772,190,0,0,0,0,12.038843154907227,6.587433338165283,1411.9746657600035,7.914714784569462,9169.168094967456,17494.40917374158,0.04070208893485645,72.78875027183535
1313,10,Gleditsia',0,113,0,0,0,0,0,7.807129383087158,5.820114612579346,22.665827561028394,0.3615949180773117,386.46025490283967,5280.822415705656,0.0011850877604819702,15.524860390003726
1313,10,Gordonia',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Gymnocladus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Halesia',0,32,26,0,0,0,0,8.97693920135498,4.751169204711914,25.55408756755575,0.1975341055173649,159.7863828241825,2830.410030968743,0.0007229461332857662,11.742411833059275
1313,10,Ilex',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Juglans',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Juniperus',0,34,0,0,0,0,0,2.2822811603546143,3.078019618988037,6.2774134516716,0.0141548173828798,21.598599201440813,482.9593603319477,0.00013867063568284236,3.1007696786994563
1313,10,Larix',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Liquidambar',0,160,0,0,0,0,0,6.802215576171875,6.039945125579834,69.1762372540145,0.32426565353352726,362.67874303758146,3495.6053070945495,0.0018017831207620771,16.98728010429146
1313,10,Liriodendron',0,2120,162,0,0,0,0,11.098345756530762,6.138489246368408,790.2027768082917,4.844209009449325,4171.765108258575,11529.834702962728,0.020645997105302516,53.85279731802157
1313,10,Lithocarpus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,10,Maclura',0,62,9,0,0,0,0,8.062044143676758,5.194275379180908,31.081553427856175,0.2229912755529785,332.38121351361275,4279.821362324928,0.0011860611402541466,15.10939440776111
1313,10,Magnolia',0,25,0,0,0,0,0,2.5079050064086914,3.0114965438842773,5.1790448278188705,0.01266572537034532,15.795391842722893,353.19569891573894,0.00010965609874296997,2.451984909367106
1313,10,Malus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
