siteID,year,a0c0,ac0,a0n0,an0,bc0,bn0,soilresp,biomassC,C_into_A0,net_C_into_A0,net_prim_prodC,biomassN,N_into_A0,net_N_into_A0,net_prim_prodN,avail_n
1313,10,0.98570716,70.15278,0.058157712,5.2476077,4.9396677,0.05208455,5.652442,0.0,7.019108,0.0,0.0,0.0,0.10876138,0.0007327758,0.0,0.12762639
1313,20,1.6283412,82.25172,0.059703633,5.190682,6.1336746,0.060776357,7.828017,0.0,9.472716,0.0,0.0,0.0,0.11917236,0.00045717508,0.0,0.13591932
1313,30,2.9273381,91.90304,0.05951866,5.145734,7.499389,0.071539946,10.408551,0.0,11.189955,0.0,0.0,0.0,0.113865905,0.0014509484,0.0,0.14461945
1313,40,3.9571972,98.86826,0.06542226,5.0847807,9.009928,0.08415189,11.439122,0.0,12.647947,0.0,0.0,0.0,0.11603533,0.00110721,0.0,0.13566634
1313,50,5.3631487,104.18631,0.0656119,5.039821,10.622688,0.098675415,15.127477,0.0,17.124928,0.0,0.0,0.0,0.123972,0.0015091181,0.0,0.14161439
1313,60,3.6471875,108.72015,0.058622554,5.041208,12.390391,0.11767001,11.959001,0.0,11.80269,0.0,0.0,0.0,0.110571824,0.0017794103,0.0,0.14013314
1313,70,6.0322084,110.63091,0.0676942,4.970911,14.145428,0.13484403,15.681017,0.0,17.18362,0.0,0.0,0.0,0.12308642,0.0013216913,0.0,0.13745809
1313,80,4.838451,113.53516,0.060378276,4.9850483,16.030731,0.15596846,13.590361,0.0,13.582572,0.0,0.0,0.0,0.11158836,0.0020134673,0.0,0.14086467
1313,90,4.9098787,115.359856,0.065044545,4.947173,17.8333,0.17276166,13.745567,0.0,11.300413,0.0,0.0,0.0,0.109187,0.0017173201,0.0,0.14044881
1313,100,5.05367,117.0385,0.06443762,4.9343505,19.673891,0.1910049,13.725591,0.0,13.654472,0.0,0.0,0.0,0.11203248,0.0018079326,0.0,0.13996498
1313,110,6.1035028,118.76735,0.062132396,4.943517,21.532522,0.20931876,17.9328,0.0,15.821677,0.0,0.0,0.0,0.11398083,0.0021802948,0.0,0.15153664
1313,120,4.300205,119.973816,0.056923397,4.958137,23.45671,0.2295975,14.025416,0.0,10.055386,0.0,0.0,0.0,0.10079982,0.0023365908,0.0,0.14690809
1313,130,7.310173,119.55829,0.06616788,4.9096622,25.326025,0.24892057,20.544449,0.0,24.215384,0.0,0.0,0.0,0.13658454,0.002083014,0.0,0.1471821
1313,140,5.702454,121.4078,0.063302115,4.9384346,27.169172,0.26646045,15.316095,0.0,15.399085,0.0,0.0,0.0,0.11261989,0.0017749757,0.0,0.1428897
1313,150,5.122806,122.40895,0.06332349,4.953306,29.010437,0.28412202,13.502638,0.0,9.786722,0.0,0.0,0.0,0.09905663,0.0015643508,0.0,0.1356865
1313,160,7.52574,121.4814,0.06436609,4.915355,30.911682,0.30394346,21.253527,0.0,23.198353,0.0,0.0,0.0,0.13198116,0.002071698,0.0,0.14706543
1313,170,6.763859,123.07829,0.06331062,4.9589,32.782475,0.3241319,19.246382,0.0,13.149745,0.0,0.0,0.0,0.10631995,0.0023376606,0.0,0.14714248
1313,180,9.311308,123.143265,0.07227524,4.9613743,34.701122,0.34569225,22.01308,0.0,25.6715,0.0,0.0,0.0,0.13432656,0.0018140808,0.0,0.1436731
1313,190,8.109381,122.772385,0.06644431,4.931249,36.564663,0.36492804,20.383598,0.0,19.456661,0.0,0.0,0.0,0.11898832,0.0021652752,0.0,0.14354561
1313,200,5.123478,123.371704,0.059373315,4.9460373,38.458797,0.386289,15.251836,0.0,16.405954,0.0,0.0,0.0,0.11688746,0.0021114633,0.0,0.1469335
1313,210,11.778994,123.95591,0.07547101,4.9998446,40.380035,0.41022375,25.932535,0.0,27.484632,0.0,0.0,0.0,0.13430133,0.0024617189,0.0,0.14246556
1313,220,7.5783377,124.40961,0.068157375,5.02146,42.243668,0.43135592,19.472946,0.0,19.794056,0.0,0.0,0.0,0.12332101,0.0024829805,0.0,0.1459327
