siteID,year,a0c0,ac0,a0n0,an0,bc0,bn0,soilresp,biomassC,C_into_A0,net_C_into_A0,net_prim_prodC,biomassN,N_into_A0,net_N_into_A0,net_prim_prodN,avail_n
913,10,2.4975362,46.17432,0.09496179,3.135993,3.3038836,0.0034342227,1.9089053,0.0,3.0280983,0.0,0.0,0.0,0.04996441,0.0,0.0,0.034305934
913,20,3.7081373,54.40653,0.10762054,3.123755,3.5790873,0.0034342227,2.4744267,0.0,3.659698,0.0,0.0,0.0,0.04931463,0.0,0.0,0.03416754
913,30,3.6955929,61.756023,0.10524485,3.1235523,3.893626,0.0034342227,2.775858,0.0,3.650401,0.0,0.0,0.0,0.048750184,0.0,0.0,0.03675304
913,40,3.7221649,68.04752,0.10025602,3.1217923,4.2493844,0.0034342227,2.715038,0.0,3.3231602,0.0,0.0,0.0,0.045828212,0.0,0.0,0.036207236
913,50,3.970484,73.79995,0.101685636,3.120403,4.6394615,0.0034342227,3.2302787,0.0,4.125874,0.0,0.0,0.0,0.050851498,0.0,0.0,0.039553806
913,60,4.157584,78.503136,0.1008806,3.1181972,5.0512753,0.0034342227,2.895821,0.0,3.6971445,0.0,0.0,0.0,0.047000043,0.0,0.0,0.036507666
913,70,4.5063834,82.88668,0.09971306,3.1167302,5.492378,0.0034342227,3.3104491,0.0,3.9405727,0.0,0.0,0.0,0.046823207,0.0,0.0,0.038856838
913,80,4.5783057,86.60111,0.094863914,3.116881,5.9656734,0.0034342227,3.4494038,0.0,3.8964887,0.0,0.0,0.0,0.045815017,0.0,0.0,0.037415918
913,90,5.4690027,89.96897,0.09455934,3.1335733,6.4437966,0.0034342227,4.092008,0.0,3.9881124,0.0,0.0,0.0,0.042298295,0.0,0.0,0.039069958
913,100,4.888766,92.4537,0.09241045,3.13813,6.949316,0.0034342227,3.809313,0.0,4.1439085,0.0,0.0,0.0,0.046805188,0.0,0.0,0.038781233
