siteID,year,rain,pet,aet,grow,degd,dryd_upper,dryd_base,flood_d
236,10,815.8166,73.24804,73.24804,172.0,1541.7123,0.0,0.0,2.1162791
236,20,856.14795,75.63138,75.63138,186.0,1625.3732,0.0,0.0,1.9623656
236,30,873.61194,74.78607,74.78607,185.0,1666.5464,0.0,0.0,1.972973
236,40,854.18555,76.08721,76.08721,177.0,1726.9363,0.0,0.0,2.056497
236,50,815.4367,71.801025,71.801025,181.0,1549.6459,0.0,0.0,2.0165746
236,60,875.0598,73.561775,73.561775,186.0,1653.3418,0.0,0.0,1.9623656
236,70,866.44635,75.08773,75.08773,183.0,1665.4581,0.0,0.0,1.9945356
236,80,965.0143,74.579025,74.579025,191.0,1661.5409,0.0,0.0,1.9109948
236,90,801.8713,73.0495,73.0495,175.0,1610.8138,0.0,0.0,2.0857143
236,100,893.7031,70.470604,70.470604,170.0,1585.3301,0.0,0.0,2.1470587
236,110,861.2476,71.75525,71.75525,189.0,1509.5162,0.0,0.0,1.931217
236,120,900.46234,72.31995,72.31995,167.0,1515.5344,0.0,0.0,2.1856287
236,130,829.1006,74.14419,74.14419,179.0,1671.7747,0.0,0.0,2.0335195
236,140,805.75714,77.03194,77.03194,176.0,1625.6327,0.0,0.0,2.0738637
236,150,760.48083,73.65586,73.65586,181.0,1554.5679,0.0,0.0,2.0165746
236,160,852.93,73.35811,73.35811,182.0,1582.6682,0.0,0.0,2.0054946
236,170,886.20856,71.03124,71.03124,170.0,1467.7499,0.0,0.0,2.1470587
236,180,837.6258,72.56954,72.56954,185.0,1575.0591,0.0,0.0,1.9675676
236,190,888.62573,73.80891,73.80891,183.0,1586.8567,0.0,0.0,1.9945356
236,200,775.4565,78.212906,78.212906,188.0,1850.1179,0.0,0.0,1.9414893
236,210,928.7603,75.76348,75.76348,191.0,1649.193,0.0,0.0,1.9109948
236,220,892.77844,77.64761,77.64761,185.0,1758.0122,0.0,0.0,1.972973
236,230,887.868,73.11205,73.11205,180.0,1584.0536,0.0,0.0,2.0277777
236,240,818.4521,73.7856,73.7856,190.0,1534.7437,0.0,0.0,1.9210526
236,250,837.45044,72.26789,72.26789,181.0,1610.6199,0.0,0.0,2.0165746
236,260,840.7889,75.7894,75.7894,188.0,1740.0,0.0,0.0,1.9414893
236,270,786.3517,72.23907,72.23907,182.0,1620.6506,0.0,0.0,2.0054946
236,280,797.90546,73.612236,73.612236,192.0,1611.9868,0.0,0.0,1.9010416
236,290,759.027,71.639725,71.639725,177.0,1543.613,0.0,0.0,2.062147
236,300,855.53937,69.67645,69.67645,171.0,1508.9542,0.0,0.0,2.134503
236,310,778.0617,70.941666,70.941666,182.0,1504.9604,0.0,0.0,2.0054946
236,320,815.7996,71.30528,71.30528,171.0,1569.5131,0.0,0.0,2.134503
236,330,843.1735,71.72044,71.72044,176.0,1391.644,0.0,0.0,2.0738637
236,340,945.55194,73.273384,73.273384,190.0,1491.5873,0.0,0.0,1.9210526
236,350,896.27905,78.97341,78.97341,190.0,1770.4834,0.0,0.0,1.9210526
236,360,861.7162,75.5291,75.5291,181.0,1605.3884,0.0,0.0,2.0165746
236,370,846.1196,72.005424,72.005424,181.0,1541.2942,0.0,0.0,2.0165746
236,380,915.5785,73.035736,73.035736,188.0,1659.8376,0.0,0.0,1.9414893
236,390,852.319,73.495316,73.495316,185.0,1705.4791,0.0,0.0,1.972973
236,400,868.68524,76.093056,76.093056,188.0,1618.2205,0.0,0.0,1.9414893
236,410,860.44293,72.8315,72.8315,177.0,1448.4696,0.0,0.0,2.062147
236,420,892.86865,73.7983,73.7983,181.0,1647.6053,0.0,0.0,2.0110497
236,430,876.4674,76.992355,76.992355,195.0,1800.1245,0.0,0.0,1.8717948
236,440,797.6396,73.47957,73.47957,179.0,1654.1926,0.0,0.0,2.0391061
236,450,803.81604,75.42612,75.42612,188.0,1572.5552,0.0,0.0,1.9414893
236,460,844.4511,72.8897,72.8897,194.0,1565.3927,0.0,0.0,1.8814433
236,470,904.7807,71.21808,71.21808,177.0,1503.6726,0.0,0.0,2.062147
236,480,847.19073,70.671684,70.671684,177.0,1461.6216,0.0,0.0,2.062147
236,490,893.6451,75.66189,75.66189,186.0,1615.5618,0.0,0.0,1.9623656
236,500,781.01666,76.51429,76.51429,198.0,1741.088,0.0,0.0,1.8434343
