siteID,year,rain,pet,aet,grow,degd,dryd_upper,dryd_base,flood_d
978,550,1275.9628,112.37982,112.37982,294.0,2978.5186,0.0,0.0,1.2414966
978,560,1361.3374,111.88824,111.88824,257.0,2944.6282,0.0,0.0,1.4202335
978,570,1240.2225,111.95785,111.95785,250.0,2963.295,0.0,0.0,1.46
978,580,1272.3682,110.77487,110.77487,277.0,2968.3804,0.0,0.0,1.3176895
978,590,1266.8379,109.83078,109.83078,262.0,2913.8247,0.0,0.0,1.3931298
978,600,1251.5153,110.162735,110.162735,252.0,2899.631,0.0,0.0,1.4484127
978,610,1333.8577,108.6618,108.6618,277.0,2919.4429,0.0,0.0,1.3176895
978,620,1374.4028,113.16107,113.16107,276.0,3031.031,0.0,0.0,1.3224638
978,630,1158.8151,109.744026,109.744026,267.0,2867.8694,0.0,0.0,1.3670412
978,640,1205.0369,111.691734,111.691734,307.0,2881.6582,0.0,0.0,1.1856678
978,650,1269.9025,113.45857,113.45857,277.0,3009.3298,0.0,0.0,1.3176895
978,660,1102.8246,112.37177,112.37177,270.0,2876.404,0.0,0.0,1.3518518
978,670,1230.9777,104.44221,104.44221,252.0,2819.6194,0.0,0.0,1.4484127
978,680,1170.6942,108.7694,108.7694,265.0,2912.909,0.0,0.0,1.3773584
978,690,1249.9203,113.00317,113.00317,254.0,3005.052,0.0,0.0,1.4370079
978,700,1323.7369,114.74355,114.74355,277.0,3095.8943,0.0,0.0,1.3176895
978,710,1206.8783,112.623985,112.623985,281.0,3008.1514,0.0,0.0,1.2989324
978,720,1203.6368,113.0081,113.0081,279.0,2949.3389,0.0,0.0,1.3082438
978,730,1110.9722,112.64164,112.64164,266.0,2985.079,0.0,0.0,1.3721805
978,740,1267.1676,112.978294,112.978294,291.0,2963.527,0.0,0.0,1.2542956
978,750,1322.3307,111.89415,111.89415,277.0,2974.8801,0.0,0.0,1.3176895
978,760,1255.1497,113.13354,113.13354,276.0,3077.708,0.0,0.0,1.3224638
978,770,1266.6143,110.36312,110.36312,269.0,2866.0786,0.0,0.0,1.3568773
978,780,1211.4775,112.14562,112.14562,279.0,2900.65,0.0,0.0,1.3082438
978,790,1267.4445,111.86648,111.86648,268.0,2917.2712,0.0,0.0,1.3619403
978,800,1159.2059,112.31958,112.31958,296.0,2997.203,0.0,0.0,1.2331082
978,810,1175.7354,112.48342,112.48342,279.0,2950.782,0.0,0.0,1.3082438
978,820,1187.8403,111.8298,111.8298,293.0,2949.04,0.0,0.0,1.2457337
978,830,1230.9901,113.23942,113.23942,276.0,2979.0425,0.0,0.0,1.3224638
978,840,1245.5504,112.4668,112.4668,298.0,2984.2744,0.0,0.0,1.2248322
978,850,1259.3695,111.367226,111.367226,257.0,2864.9817,0.0,0.0,1.4202335
978,860,1184.4099,113.60957,113.60957,298.0,3021.8523,0.0,0.0,1.2248322
978,870,1204.8912,110.46849,110.46849,264.0,3113.3667,0.0,0.0,1.3825758
978,880,1300.1533,110.79505,110.79505,261.0,2917.1858,0.0,0.0,1.3984674
978,890,1176.978,111.49629,111.49629,272.0,3019.8345,0.0,0.0,1.3419118
978,900,1176.8899,109.731834,109.731834,245.0,2850.0007,0.0,0.0,1.4897959
978,910,1250.192,109.00872,109.00872,282.0,2760.7546,0.0,0.0,1.2943262
978,920,1268.215,112.95074,112.95074,315.0,2983.3516,0.0,0.0,1.1587301
978,930,1109.8179,111.080215,111.080215,252.0,2805.0076,0.0,0.0,1.4484127
978,940,1141.0797,108.44108,108.44108,245.0,2764.545,0.0,0.0,1.4897959
978,950,1179.7402,113.04451,113.04451,272.0,3026.7268,0.0,0.0,1.3419118
978,960,1225.9169,114.13505,114.13505,275.0,3085.738,0.0,0.0,1.3272728
978,970,1263.6764,109.021164,109.021164,258.0,2808.2083,0.0,0.0,1.4147286
978,980,1225.9987,112.05535,112.05535,304.0,2926.7688,0.0,0.0,1.2006578
978,990,1229.0002,111.0009,111.0009,294.0,2937.3467,0.0,0.0,1.2414966
978,1000,1157.0194,112.22361,112.22361,270.0,2969.6643,0.0,0.0,1.3518518
