siteID,year,a0c0,ac0,a0n0,an0,bc0,bn0,soilresp,biomassC,C_into_A0,net_C_into_A0,net_prim_prodC,biomassN,N_into_A0,net_N_into_A0,net_prim_prodN,avail_n
978,10,1.9057319,45.334053,0.090372,2.9299643,3.504808,0.010184113,2.6138709,0.0,4.1486406,0.0,0.0,0.0,0.072708584,0.0,0.0,0.06037382
978,20,2.5105937,58.690273,0.10354413,2.9458387,3.8971045,0.010184113,3.2200534,0.0,4.3579655,0.0,0.0,0.0,0.072846346,0.0,0.0,0.061039954
978,30,3.7637799,70.88494,0.10985291,2.9661222,4.377772,0.010184113,4.6090136,0.0,6.951334,0.0,0.0,0.0,0.082208715,0.0,0.0,0.06571539
978,40,3.9887764,81.72001,0.1115586,2.9941716,4.9373527,0.010184113,4.667292,0.0,5.9835186,0.0,0.0,0.0,0.079129346,0.0,0.0,0.062082887
978,50,3.683916,91.10731,0.114202574,3.02022,5.5846324,0.010184113,4.5026937,0.0,5.492059,0.0,0.0,0.0,0.07923685,0.0,0.0,0.060712803
978,60,4.5737076,99.20372,0.10985729,3.0662313,6.286281,0.010184113,5.8150115,0.0,7.3163047,0.0,0.0,0.0,0.07959032,0.0,0.0,0.066023484
978,70,3.8802319,105.85515,0.11026878,3.0906308,7.04702,0.010184113,5.135722,0.0,5.7776346,0.0,0.0,0.0,0.07696332,0.0,0.0,0.06652016
978,80,4.5481424,111.65063,0.108258575,3.1283233,7.8448253,0.010184113,5.777447,0.0,7.091487,0.0,0.0,0.0,0.07946534,0.0,0.0,0.068539664
978,90,4.6995616,116.77938,0.11390435,3.1525543,8.670693,0.010184113,5.573865,0.0,5.932623,0.0,0.0,0.0,0.07613171,0.0,0.0,0.0665623
978,100,4.9061728,121.39423,0.11421511,3.1906633,9.542731,0.010184113,5.7768884,0.0,5.6628137,0.0,0.0,0.0,0.07687242,0.0,0.0,0.067856155
978,110,6.0617824,125.29546,0.11507935,3.2290483,10.436457,0.010184113,6.8820987,0.0,7.5499725,0.0,0.0,0.0,0.07927092,0.0,0.0,0.066787384
978,120,4.9793963,128.42422,0.11380937,3.2650678,11.360691,0.010184113,6.1412196,0.0,7.243857,0.0,0.0,0.0,0.08243661,0.0,0.0,0.07142439
978,130,6.2568407,131.49063,0.11754501,3.294188,12.293103,0.010184113,7.298197,0.0,8.416934,0.0,0.0,0.0,0.08199267,0.0,0.0,0.070010185
978,140,6.110669,133.95558,0.12267386,3.3107998,13.2440195,0.010184113,6.441114,0.0,8.30177,0.0,0.0,0.0,0.0845908,0.0,0.0,0.06645495
978,150,6.2733684,136.54578,0.11684374,3.3495982,14.227412,0.010184113,7.0049796,0.0,6.199251,0.0,0.0,0.0,0.07914099,0.0,0.0,0.07017255
978,160,6.299367,138.69643,0.11844492,3.3836033,15.2172165,0.010184113,7.059863,0.0,7.4135356,0.0,0.0,0.0,0.080441415,0.0,0.0,0.067304164
978,170,6.9007525,140.42213,0.11880756,3.4189355,16.200468,0.010184113,7.020214,0.0,7.7126555,0.0,0.0,0.0,0.07876757,0.0,0.0,0.0678502
978,180,6.0203204,142.00165,0.11525799,3.464381,17.207066,0.010184113,6.9174857,0.0,5.588834,0.0,0.0,0.0,0.07730257,0.0,0.0,0.07052814
978,190,5.8081303,143.70981,0.11764415,3.5195863,18.236078,0.010184113,6.720577,0.0,6.188202,0.0,0.0,0.0,0.077896416,0.0,0.0,0.07352587
978,200,6.0252905,145.60378,0.119819604,3.5654461,19.248873,0.010184113,7.0007305,0.0,7.3079386,0.0,0.0,0.0,0.08331762,0.0,0.0,0.07311247
