siteID,year,genus,<0,0-8,8-28,-48,-68,-88,>88,max_diam,max_hgt,leaf_area_ind,basal_area,total_biomC,pl_biomC_std,total_biomN,pl_biomN_std
784,10,Abies',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Acer',0,2637,441,0,0,0,0,13.89319896697998,8.84398078918457,1729.3472679997967,8.405041518920365,10780.608523431198,19363.927628756086,0.04885182257368815,84.14898087350566
784,10,Aesculus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Ailanthus',0,213,28,0,0,0,0,8.855965614318848,5.322873115539551,129.7758748625181,0.74719755909843,780.113525453657,4905.367559253522,0.0036017814305890302,22.161543220211875
784,10,Alnus',0,12,0,0,0,0,0,7.9655256271362305,5.791718006134033,12.487728867349743,0.0357566400275336,54.44211504459381,1191.5445656862034,0.00030075027216412215,6.5759297424994125
784,10,Amelanchier',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Arbutus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Asimina',0,13,0,0,0,0,0,5.157471656799316,4.40098237991333,9.44496111024784,0.027409266676399167,30.95307116508484,692.1317123751808,0.00020475006622075996,4.578350664672057
784,10,Betula',0,531,113,0,0,0,0,10.826510429382324,6.783382892608643,281.1418626769858,1.7187477285010133,1844.7908343807608,8546.50235359575,0.008146728473813874,36.0422774824802
784,10,Calocedrus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Carpinus',0,20,0,0,0,0,0,7.889278411865234,5.660819053649902,10.576988160610199,0.09991836937184143,115.65781781435012,2586.187427621736,0.0004092790034115326,9.151756733915553
784,10,Carya',0,36,0,0,0,0,0,1.9079713821411133,2.6648833751678467,0.4376954429700404,0.0066881121426200585,11.919749891161919,229.28855457763882,3.278920169000055e-05,0.5520450750537168
784,10,Castanea',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Catalpa',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Celtis',0,39,0,0,0,0,0,6.527600288391113,4.884288311004639,15.978428941644442,0.07177574172345845,84.57720584601164,1665.9545823485314,0.0004179677075599346,7.945415331460542
784,10,Cercis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Cercocarpus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Chamaecyparis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Chilopsis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Chrysolepis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Cladrastis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Comus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Cornus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Crataegus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Cupressus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Diospyros',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Elaeagnus',0,396,295,0,0,0,0,19.301929473876953,6.855769157409668,399.77691921888834,3.1541525279605107,3023.852937999815,12319.405184074414,0.012474684003781072,47.37787615135946
784,10,Fagus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Fraxinus',0,890,220,0,0,0,0,13.001947402954102,6.95292854309082,527.6314821407858,2.6522507035482366,3270.412479815632,10832.081068298292,0.014863131612244304,46.42786581231882
784,10,Gleditsia',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Gordonia',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Gymnocladus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Halesia',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Ilex',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Juglans',0,5,0,0,0,0,0,5.952271461486816,4.25946569442749,3.0273718075661713,0.016139249448137303,17.55430058836937,392.5260941305853,8.259025540202834e-05,1.8467742535800493
784,10,Juniperus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Larix',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Liquidambar',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Liriodendron',0,377,0,0,0,0,0,5.1423821449279785,3.6336264610290527,122.3302056741771,0.2718336351064365,360.9411757986248,1952.6104446011227,0.002563102782018253,13.982074776301051
784,10,Lithocarpus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Maclura',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Magnolia',0,11,0,0,0,0,0,3.4779372215270996,2.785991907119751,4.696240506217449,0.010982246629188668,14.135456911325456,316.0784254674289,9.901711870357447e-05,2.214090083573584
784,10,Malus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Morus',0,43,0,0,0,0,0,7.096169471740723,5.356066703796387,23.65689622073234,0.12348159284330959,155.05398746728898,2365.1624098050866,0.0006851185891330256,10.678468085464605
784,10,Nyssa',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Olneya',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Ostrya',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Oxydendron',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Paulownia',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Persea',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Picea',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Pinus',0,95,44,0,0,0,0,10.056721687316895,6.790613174438477,73.21762580513953,0.40031684646497917,477.8065927231312,4705.1317942300275,0.002119380381682964,19.882228893714178
784,10,Planera',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Platanus',0,12,0,0,0,0,0,5.20497465133667,2.8264377117156982,7.004872265307208,0.014249357021265256,23.141683732867243,414.30714866560976,0.0001522649925146255,2.7615635287683182
784,10,Populus',0,650,297,0,0,0,0,15.633451461791992,10.363798141479492,482.2825283010171,3.3565185462222495,2785.08386636883,10111.5384887814,0.013131800157429869,44.287554686756
784,10,Prosopis',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Prunus',0,171,113,0,0,0,0,14.410266876220703,7.8874287605285645,181.65049727605302,1.4131243701399088,1197.9686879824103,7149.098699739912,0.005277112481822028,30.613090260359495
784,10,Pseudotsuga',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Quercus',0,54,32,0,0,0,0,14.410792350769043,5.437018871307373,76.63722111077247,0.5330857604851841,634.8968597239256,6419.3316622694565,0.0025141172901035685,24.195285530564025
784,10,Robinia',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Salix',0,619,177,0,0,0,0,20.784351348876953,9.577605247497559,399.2237699093132,2.6473858579338705,2168.051801378429,8758.434731814918,0.010564940825824636,39.0621061336401
784,10,Sassafras',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Sequoia',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Sequoiadendron',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Sorbus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Taxodium',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Taxus',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Thuja',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Tilia',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,10,Torreya',0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
