siteID,year,rain,pet,aet,grow,degd,dryd_upper,dryd_base,flood_d
349,620,1142.43,70.624664,70.624664,196.0,1876.0708,0.0,0.0,1.8622448
349,630,1131.8584,67.6048,67.6048,189.0,1647.5524,0.0,0.0,1.931217
349,640,1168.0657,68.112076,68.112076,187.0,1634.6748,0.0,0.0,1.9518716
349,650,1156.0332,68.225,68.225,187.0,1590.8679,0.0,0.0,1.9518716
349,660,1209.4332,68.28313,68.28313,192.0,1730.1241,0.0,0.0,1.9010416
349,670,1143.0044,72.269806,72.269806,194.0,1832.154,0.0,0.0,1.8814433
349,680,1127.0206,68.35589,68.35589,185.0,1732.2405,0.0,0.0,1.972973
349,690,1143.4047,68.340744,68.340744,183.0,1678.5454,0.0,0.0,1.9945356
349,700,1038.5292,71.8131,71.8131,192.0,1753.5667,0.0,0.0,1.9010416
349,710,1124.0594,70.31381,70.31381,193.0,1840.6383,0.0,0.0,1.8911917
349,720,1252.4673,70.76149,70.76149,198.0,1724.5284,0.0,0.0,1.8434343
349,730,1225.7678,68.41854,68.41854,191.0,1674.322,0.0,0.0,1.9109948
349,740,1093.7079,68.97998,68.97998,183.0,1825.0947,0.0,0.0,1.9945356
349,750,1137.1865,67.93239,67.93239,189.0,1746.7859,0.0,0.0,1.931217
349,760,1100.2848,70.805626,70.805626,195.0,1767.4083,0.0,0.0,1.8717948
349,770,1171.425,71.49793,71.49793,189.0,1754.125,0.0,0.0,1.931217
349,780,1204.2754,70.78683,70.78683,190.0,1720.1238,0.0,0.0,1.9210526
349,790,1154.3025,69.66703,69.66703,188.0,1816.1919,0.0,0.0,1.9414893
349,800,1179.8368,69.174416,69.174416,186.0,1719.6884,0.0,0.0,1.9623656
349,810,1074.3303,70.28245,70.28245,187.0,1682.8263,0.0,0.0,1.9518716
349,820,1154.1827,68.58347,68.58347,196.0,1711.8104,0.0,0.0,1.8622448
349,830,1091.2814,68.051025,68.051025,189.0,1769.4291,0.0,0.0,1.931217
349,840,1090.121,68.30762,68.30762,194.0,1651.6504,0.0,0.0,1.8814433
349,850,1161.3328,68.96477,68.96477,185.0,1764.0228,0.0,0.0,1.972973
349,860,1216.9802,69.48684,69.48684,190.0,1836.5878,0.0,0.0,1.9210526
349,870,1134.5548,71.61052,71.61052,198.0,1806.9335,0.0,0.0,1.8434343
349,880,1113.788,72.50593,72.50593,197.0,1813.7107,0.0,0.0,1.8527919
349,890,1187.7738,70.717705,70.717705,198.0,1844.5067,0.0,0.0,1.8434343
349,900,1158.8834,69.53171,69.53171,192.0,1818.9471,0.0,0.0,1.9010416
349,910,1181.4001,67.908424,67.908424,195.0,1586.946,0.0,0.0,1.8717948
349,920,1134.9148,67.37797,67.37797,178.0,1690.3054,0.0,0.0,2.050562
349,930,1179.2491,68.84179,68.84179,188.0,1665.7427,0.0,0.0,1.9414893
349,940,1156.9861,67.45578,67.45578,180.0,1655.4857,0.0,0.0,2.0277777
349,950,1174.557,67.0124,67.0124,183.0,1623.6086,0.0,0.0,1.9945356
349,960,1137.0613,69.239555,69.239555,191.0,1630.3215,0.0,0.0,1.9109948
349,970,1167.1384,71.0585,71.0585,200.0,1722.562,0.0,0.0,1.825
349,980,1157.3473,69.1863,69.1863,196.0,1688.2256,0.0,0.0,1.8622448
349,990,1169.3273,69.0676,69.0676,186.0,1649.2742,0.0,0.0,1.9623656
349,1000,1077.3309,71.498955,71.498955,191.0,1792.7151,0.0,0.0,1.9109948
